1.910497317454279909e+01,2.051828452868319275e+01,2.262741699796952233e+01,2.262741699796952233e+01,2.408318915758459156e+01,2.475883680627989492e+01,2.483948469674844262e+01,2.701851217221259205e+01,2.780287754891568852e+01,2.860069929215018192e+01,2.941088233970548416e+01,3.023243291566194912e+01,3.080584360149872580e+01,3.162277660168379256e+01,3.080584360149872580e+01,3.220248437620923454e+01,3.080584360149872580e+01,3.080584360149872580e+01,3.080584360149872580e+01,3.000000000000000000e+01,3.061045573002793319e+01,3.061045573002793319e+01,3.047950130825634218e+01,2.906888370749726747e+01,2.900000000000000000e+01,1.414213562373095101e+01,1.414213562373095101e+01,1.431782106327635340e+01,1.456021977856103611e+01,1.552417469626002422e+01,1.456021977856103611e+01,1.486606874731850603e+01,1.486606874731850603e+01,1.392838827718411920e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.170469991071962568e+01,1.077032961426900748e+01,9.486832980505138124e+00,8.246211251235321171e+00,6.082762530298219339e+00,5.000000000000000000e+00,4.123105625617660586e+00,3.162277660168379523e+00,2.828427124746190291e+00,4.000000000000000000e+00,5.099019513592784492e+00,6.708203932499369415e+00,8.602325267042626677e+00,1.140175425099137918e+01,1.421267040355189515e+01,7.483780475235183305e-01,7.509290623979403279e-01,7.853981633974482790e-01,7.853981633974482790e-01,8.441539861131710509e-01,8.139618212362083050e-01,8.709034570756529758e-01,8.902751021276822385e-01,9.129077216126866290e-01,9.342881110069456430e-01,9.544993893988253930e-01,9.736196687022190543e-01,9.467732738181398044e-01,9.652516631899266120e-01,9.467732738181398044e-01,9.397169393235673684e-01,9.467732738181398044e-01,9.467732738181398044e-01,9.467732738181398044e-01,9.272952180016121870e-01,9.011573811182590488e-01,9.011573811182590488e-01,8.550527371260164822e-01,8.584387287005676992e-01,8.097835725701668652e-01,1.428899272190732761e+00,1.428899272190732761e+00,1.359702993572150076e+00,1.292496667789785336e+00,1.310193935047555547e+00,1.292496667789785336e+00,1.227772386374193170e+00,1.227772386374193170e+00,1.203622492976677449e+00,1.176005207095135008e+00,1.176005207095135008e+00,1.222025323210989667e+00,1.190289949682531656e+00,1.249045772398254428e+00,1.325817663668032553e+00,1.405647649380269870e+00,1.570796326794896558e+00,-1.325817663668032553e+00,-1.249045772398254428e+00,-7.853981633974482790e-01,-0.000000000000000000e+00,1.973955598498807751e-01,4.636476090008060935e-01,6.202494859828214802e-01,6.610431688506869241e-01,6.857295109062863103e-01,1.904780760000000000e+08,0.000000000000000000e+00,2.022000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,4.700000000000000000e+01,3.600000000000000000e+01,2.107940000000000000e+05
1.708800749063506075e+01,2.024845673131658685e+01,1.897366596101027625e+01,2.184032966784155505e+01,2.280350850198275836e+01,2.280350850198275836e+01,2.353720459187963954e+01,2.549509756796392423e+01,2.549509756796392423e+01,2.630589287593181069e+01,2.716615541441224835e+01,2.816025568065744622e+01,3.014962686336266984e+01,2.927456233660889495e+01,3.026549190084311292e+01,2.915475947422650194e+01,3.026549190084311292e+01,2.927456233660889495e+01,2.927456233660889495e+01,2.942787793912432193e+01,2.927456233660889495e+01,2.844292530665578411e+01,2.844292530665578411e+01,2.863564212655270680e+01,2.816025568065744622e+01,1.456021977856103611e+01,1.649242250247064234e+01,1.529705854077835525e+01,1.726267650163206824e+01,1.612451549659709826e+01,1.612451549659709826e+01,1.513274595042155646e+01,1.513274595042155646e+01,1.503329637837290811e+01,1.403566884761819900e+01,1.403566884761819900e+01,1.303840481040529831e+01,1.104536101718726115e+01,1.104536101718726115e+01,9.219544457292887074e+00,8.246211251235321171e+00,7.280109889280518054e+00,5.385164807134503739e+00,4.242640687119284770e+00,3.162277660168379523e+00,4.000000000000000000e+00,4.472135954999579610e+00,5.656854249492380582e+00,7.211102550927978250e+00,1.029563014098700080e+01,1.118033988749894903e+01,-3.587706702705722450e-01,-3.529903878269104456e-01,-3.217505543966421855e-01,-2.782996590051113328e-01,-2.662520491509253184e-01,-2.662520491509253184e-01,-2.140606835638214911e-01,-1.973955598498807751e-01,-1.973955598498807751e-01,-1.526493283952651547e-01,-1.106572211738956341e-01,-1.067356726491356378e-01,-9.966865249116203807e-02,-1.370661743101876384e-01,-1.325515322966740184e-01,-1.030816085227002354e-01,-1.325515322966740184e-01,-1.370661743101876384e-01,-1.370661743101876384e-01,-1.707352114752828109e-01,-1.370661743101876384e-01,-1.767088560700366129e-01,-1.767088560700366129e-01,-2.110933332227465375e-01,-2.880554470506258569e-01,2.782996590051113328e-01,2.449786631268641435e-01,1.973955598498807751e-01,1.746721990082397147e-01,1.243549945467614382e-01,1.243549945467614382e-01,1.325515322966740184e-01,1.325515322966740184e-01,6.656816377582380762e-02,7.130746478529031984e-02,7.130746478529031984e-02,7.677189126977804201e-02,9.065988720074510954e-02,9.065988720074510954e-02,2.186689458739419500e-01,2.449786631268641435e-01,2.782996590051113328e-01,3.805063771123649019e-01,7.853981633974482790e-01,1.249045772398254428e+00,-1.570796326794896558e+00,-1.107148717794090409e+00,-7.853981633974482790e-01,-5.880026035475675039e-01,-5.070985043923369462e-01,-4.636476090008060935e-01,1.904885370000000000e+08,0.000000000000000000e+00,2.022000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,4.700000000000000000e+01,3.600000000000000000e+01,2.275000000000000000e+05
1.431782106327635340e+01,1.627882059609970611e+01,1.746424919657297892e+01,1.964688270438849926e+01,1.992485884517127559e+01,2.088061301782110135e+01,2.213594362117865444e+01,2.340939982143925135e+01,2.469817807045693669e+01,2.507987240796890660e+01,2.640075756488817049e+01,2.640075756488817049e+01,2.823118842698620767e+01,2.863564212655270680e+01,2.954657340538831534e+01,2.823118842698620767e+01,2.954657340538831534e+01,2.915475947422650194e+01,2.954657340538831534e+01,2.915475947422650194e+01,2.785677655436823841e+01,2.785677655436823841e+01,2.751363298439520833e+01,2.846049894151541437e+01,2.816025568065744622e+01,1.627882059609970611e+01,1.702938636592640265e+01,1.720465053408525335e+01,1.860107523773827509e+01,1.802775637731994607e+01,1.802775637731994607e+01,1.802775637731994607e+01,1.886796226411320632e+01,1.835755975068581947e+01,1.749285568453590045e+01,1.700000000000000000e+01,1.612451549659709826e+01,1.476482306023340030e+01,1.341640786499873883e+01,1.252996408614166768e+01,1.166190378969060149e+01,1.000000000000000000e+01,8.602325267042626677e+00,6.403124237432848531e+00,5.656854249492380582e+00,3.605551275463989125e+00,3.000000000000000000e+00,2.828427124746190291e+00,3.162277660168379523e+00,6.000000000000000000e+00,9.055385138137417300e+00,-1.359702993572150076e+00,-1.385448376799201853e+00,-1.339705659598999565e+00,-1.313472611823808034e+00,-1.264917455390044410e+00,-1.279339532317029571e+00,-1.249045772398254428e+00,-1.222025323210989667e+00,-1.197808604994835546e+00,-1.160668986253405643e+00,-1.141034047698208154e+00,-1.141034047698208154e+00,-1.170555669760922513e+00,-1.138388551224358780e+00,-1.152571997215667610e+00,-1.170555669760922513e+00,-1.152571997215667610e+00,-1.183920609063868534e+00,-1.152571997215667610e+00,-1.183920609063868534e+00,-1.203622492976677449e+00,-1.203622492976677449e+00,-1.237552025683223977e+00,-1.249045772398254428e+00,-1.282740879744270757e+00,-8.288490587889790762e-01,-8.685393952858895261e-01,-9.505468408120750778e-01,-9.380474917927134060e-01,-9.827937232473290541e-01,-9.827937232473290541e-01,-9.827937232473290541e-01,-1.012197011451334117e+00,-1.058406866484158826e+00,-1.030376826524312506e+00,-1.080839000541168327e+00,-1.051650212548373764e+00,-1.076854957875315488e+00,-1.107148717794090409e+00,-1.071449605114766612e+00,-1.030376826524312506e+00,-9.272952180016121870e-01,-9.505468408120750778e-01,-8.960553845713439269e-01,-7.853981633974482790e-01,-5.880026035475675039e-01,0.000000000000000000e+00,7.853981633974482790e-01,1.249045772398254428e+00,1.570796326794896558e+00,-1.460139105621000910e+00,1.906779140000000000e+08,0.000000000000000000e+00,2.022000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,4.700000000000000000e+01,3.600000000000000000e+01,3.736740000000000000e+05
1.513274595042155646e+01,1.612451549659709826e+01,1.824828759089465890e+01,1.843908891458577415e+01,1.941648783894759944e+01,2.061552812808830382e+01,2.184032966784155505e+01,2.308679276123039159e+01,2.404163056034261459e+01,2.435159132377184221e+01,2.563201123595259290e+01,2.692582403567251959e+01,2.692582403567251959e+01,2.823118842698620767e+01,2.785677655436823841e+01,2.915475947422650194e+01,2.785677655436823841e+01,2.846049894151541437e+01,2.785677655436823841e+01,2.751363298439520833e+01,2.879236009777593708e+01,2.879236009777593708e+01,2.816025568065744622e+01,2.720294101747088789e+01,2.668332812825266842e+01,1.769180601295413169e+01,1.769180601295413169e+01,1.780449381476485726e+01,1.860107523773827509e+01,1.941648783894759944e+01,1.860107523773827509e+01,1.802775637731994607e+01,1.886796226411320632e+01,1.749285568453590045e+01,1.749285568453590045e+01,1.749285568453590045e+01,1.612451549659709826e+01,1.526433752247374720e+01,1.389244398944980396e+01,1.303840481040529831e+01,1.166190378969060149e+01,1.000000000000000000e+01,8.602325267042626677e+00,7.071067811865475505e+00,6.403124237432848531e+00,4.472135954999579610e+00,4.000000000000000000e+00,2.828427124746190291e+00,4.472135954999579610e+00,6.082762530298219339e+00,8.000000000000000000e+00,1.325515322966740184e-01,1.243549945467614382e-01,1.651486774146268266e-01,2.186689458739419500e-01,2.074962264352026575e-01,2.449786631268641435e-01,2.782996590051113328e-01,3.080527810237764230e-01,2.954408371437199921e-01,3.347368373168146949e-01,3.587706702705722450e-01,3.805063771123649019e-01,3.805063771123649019e-01,4.002406570339741565e-01,3.671738338182192196e-01,3.868757177310280793e-01,3.671738338182192196e-01,3.217505543966421855e-01,3.671738338182192196e-01,3.332443011116726916e-01,3.547056520109402866e-01,3.547056520109402866e-01,2.880554470506258569e-01,2.984989315861792947e-01,2.267988480538858931e-01,7.454194762741582769e-01,7.454194762741582769e-01,6.659692373791098463e-01,6.327488350021831520e-01,6.022873461349641522e-01,6.327488350021831520e-01,5.880026035475675039e-01,5.585993153435624414e-01,5.404195002705841633e-01,5.404195002705841633e-01,5.404195002705841633e-01,5.191461142465229051e-01,5.516549825285469444e-01,5.280744484263596439e-01,5.667292175235063567e-01,5.404195002705841633e-01,6.435011087932843710e-01,6.202494859828214802e-01,7.853981633974482790e-01,8.960553845713439269e-01,1.107148717794090409e+00,-1.570796326794896558e+00,-7.853981633974482790e-01,-4.636476090008060935e-01,-1.651486774146268266e-01,0.000000000000000000e+00,1.906795400000000000e+08,0.000000000000000000e+00,2.022000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,4.700000000000000000e+01,3.600000000000000000e+01,4.035960000000000000e+05
1.264911064067351809e+01,1.523154621172781731e+01,1.615549442140351033e+01,1.838477631085023489e+01,1.838477631085023489e+01,1.969771560359220786e+01,2.102379604162863913e+01,2.236067977499789805e+01,2.370653918225939449e+01,2.505992817228333536e+01,2.555386467836127551e+01,2.641968962724581260e+01,2.745906043549196340e+01,2.692582403567251959e+01,2.830194339616981125e+01,2.830194339616981125e+01,2.745906043549196340e+01,2.745906043549196340e+01,2.830194339616981125e+01,2.745906043549196340e+01,2.830194339616981125e+01,2.915475947422650194e+01,2.817800560721074277e+01,2.683281572999747766e+01,2.773084924772409465e+01,1.697056274847713908e+01,1.769180601295413169e+01,1.702938636592640265e+01,1.860107523773827509e+01,1.860107523773827509e+01,1.860107523773827509e+01,1.941648783894759944e+01,1.802775637731994607e+01,1.802775637731994607e+01,1.835755975068581947e+01,1.788854381999831844e+01,1.700000000000000000e+01,1.565247584249852864e+01,1.389244398944980396e+01,1.389244398944980396e+01,1.166190378969060149e+01,1.166190378969060149e+01,9.433981132056603158e+00,8.602325267042626677e+00,6.403124237432848531e+00,5.000000000000000000e+00,3.605551275463989125e+00,2.236067977499789805e+00,2.236067977499789805e+00,4.123105625617660586e+00,7.071067811865475505e+00,3.217505543966421855e-01,4.048917862850833771e-01,3.805063771123649019e-01,3.906070436976867843e-01,3.906070436976867843e-01,4.182243295792290594e-01,4.423742229767448908e-01,4.636476090008060935e-01,4.825132950224769179e-01,4.993467216801300568e-01,5.337081916392615311e-01,5.144513130590276928e-01,5.779019369622456770e-01,5.467888408892473961e-01,5.585993153435624414e-01,5.585993153435624414e-01,5.779019369622456770e-01,5.779019369622456770e-01,5.585993153435624414e-01,5.779019369622456770e-01,5.585993153435624414e-01,5.404195002705841633e-01,4.795192919925961861e-01,4.636476090008060935e-01,4.475199751571698470e-01,7.853981633974482790e-01,7.454194762741582769e-01,7.022569315090070319e-01,6.327488350021831520e-01,6.327488350021831520e-01,6.327488350021831520e-01,6.022873461349641522e-01,5.880026035475675039e-01,5.880026035475675039e-01,5.123894603107377321e-01,4.636476090008060935e-01,4.899573262537282869e-01,4.636476090008060935e-01,5.280744484263596439e-01,5.280744484263596439e-01,5.404195002705841633e-01,5.404195002705841633e-01,5.585993153435624414e-01,6.202494859828214802e-01,6.747409422235527421e-01,6.435011087932843710e-01,9.827937232473290541e-01,1.107148717794090409e+00,-4.636476090008060935e-01,2.449786631268641435e-01,1.418970546041639080e-01,1.907777080000000000e+08,0.000000000000000000e+00,2.022000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,4.700000000000000000e+01,3.600000000000000000e+01,5.002570000000000000e+05
1.131370849898476116e+01,1.272792206135785520e+01,1.345362404707370985e+01,1.486606874731850603e+01,1.500000000000000000e+01,1.702938636592640265e+01,1.640121946685672683e+01,1.860107523773827509e+01,2.000000000000000000e+01,2.024845673131658685e+01,2.024845673131658685e+01,2.109502310972898798e+01,2.109502310972898798e+01,2.332380757938120297e+01,2.282542442102665348e+01,2.282542442102665348e+01,2.282542442102665348e+01,2.332380757938120297e+01,2.282542442102665348e+01,2.332380757938120297e+01,2.282542442102665348e+01,2.247220505424423109e+01,2.195449840010014952e+01,2.302172886644267535e+01,2.302172886644267535e+01,1.476482306023340030e+01,1.389244398944980396e+01,1.526433752247374720e+01,1.526433752247374720e+01,1.581138830084189628e+01,1.442220510185595650e+01,1.581138830084189628e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.421267040355189515e+01,1.421267040355189515e+01,1.280624847486569706e+01,1.140175425099137918e+01,1.140175425099137918e+01,1.000000000000000000e+01,8.602325267042626677e+00,8.062257748298549132e+00,6.708203932499369415e+00,5.830951894845300743e+00,3.162277660168379523e+00,2.236067977499789805e+00,1.000000000000000000e+00,2.236067977499789805e+00,2.828427124746190291e+00,5.656854249492380582e+00,-7.853981633974482790e-01,-7.853981633974482790e-01,-7.328151017865065509e-01,-7.378150601204649384e-01,-6.435011087932843710e-01,-7.022569315090070319e-01,-6.556956262415362113e-01,-6.327488350021831520e-01,-6.435011087932843710e-01,-5.743048301747017970e-01,-5.743048301747017970e-01,-5.485494024505280786e-01,-5.485494024505280786e-01,-5.404195002705841633e-01,-5.028432109278608841e-01,-5.028432109278608841e-01,-5.028432109278608841e-01,-5.404195002705841633e-01,-5.028432109278608841e-01,-5.404195002705841633e-01,-5.028432109278608841e-01,-5.633162614919681177e-01,-5.247957716501073788e-01,-6.000502134017535738e-01,-6.000502134017535738e-01,-4.939413689195811807e-01,-5.280744484263596439e-01,-5.516549825285469444e-01,-5.516549825285469444e-01,-6.055446636049700571e-01,-5.880026035475675039e-01,-6.055446636049700571e-01,-6.435011087932843710e-01,-6.435011087932843710e-01,-6.435011087932843710e-01,-6.857295109062863103e-01,-6.857295109062863103e-01,-6.747409422235527421e-01,-6.610431688506869241e-01,-6.610431688506869241e-01,-6.435011087932843710e-01,-6.202494859828214802e-01,-5.191461142465229051e-01,-4.636476090008060935e-01,-5.404195002705841633e-01,-3.217505543966421855e-01,-4.636476090008060935e-01,-0.000000000000000000e+00,-1.107148717794090409e+00,-7.853981633974482790e-01,-7.853981633974482790e-01,1.908399810000000000e+08,0.000000000000000000e+00,2.022000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,4.700000000000000000e+01,3.600000000000000000e+01,5.732410000000000000e+05
1.456021977856103611e+01,1.746424919657297892e+01,1.843908891458577415e+01,2.039607805437113797e+01,2.137755832643194864e+01,2.137755832643194864e+01,2.334523505985750447e+01,2.418677324489564739e+01,2.517935662402834396e+01,2.607680962081059661e+01,2.707397274136176790e+01,2.807133769523639799e+01,2.906888370749726747e+01,2.901723625709381693e+01,3.001666203960726875e+01,2.906888370749726747e+01,3.001666203960726875e+01,3.001666203960726875e+01,3.001666203960726875e+01,3.006659275674581622e+01,2.915475947422650194e+01,2.906888370749726747e+01,2.915475947422650194e+01,2.915475947422650194e+01,2.927456233660889495e+01,1.711724276862369010e+01,1.700000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.802775637731994607e+01,1.902629759044044633e+01,1.811077027627483460e+01,1.811077027627483460e+01,1.824828759089465890e+01,1.711724276862369010e+01,1.711724276862369010e+01,1.627882059609970611e+01,1.529705854077835525e+01,1.414213562373095101e+01,1.315294643796590535e+01,1.104536101718726115e+01,1.004987562112088995e+01,8.062257748298549132e+00,7.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,2.236067977499789805e+00,1.414213562373095145e+00,3.162277660168379523e+00,5.385164807134503739e+00,8.246211251235321171e+00,1.292496667789785336e+00,1.339705659598999565e+00,1.352127380920954636e+00,1.373400766945015894e+00,1.382574821490125894e+00,1.382574821490125894e+00,1.398605512271957618e+00,1.446441332248135092e+00,1.451367400776558236e+00,1.494024435525118655e+00,1.496857289136956259e+00,1.499488862009606294e+00,1.501939837493851959e+00,1.536327225795388607e+00,1.537475330916649341e+00,1.501939837493851959e+00,1.537475330916649341e+00,1.537475330916649341e+00,1.537475330916649341e+00,1.504228163019072806e+00,1.467714718272196350e+00,1.501939837493851959e+00,1.467714718272196350e+00,1.467714718272196350e+00,1.433730152484709031e+00,-1.453687582228032404e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.515297821549179691e+00,1.518213265183954830e+00,1.460139105621000910e+00,1.460139105621000910e+00,1.405647649380269870e+00,1.453687582228032404e+00,1.453687582228032404e+00,1.385448376799201853e+00,1.373400766945015894e+00,1.428899272190732761e+00,1.418146998399631542e+00,1.480136439594151421e+00,1.471127674303734700e+00,1.446441332248135092e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,-1.107148717794090409e+00,7.853981633974482790e-01,1.249045772398254428e+00,1.190289949682531656e+00,1.325817663668032553e+00,1.908876800000000000e+08,0.000000000000000000e+00,2.022000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,4.700000000000000000e+01,3.600000000000000000e+01,6.031470000000000000e+05
1.562049935181330795e+01,1.702938636592640265e+01,1.860107523773827509e+01,2.061552812808830382e+01,2.140093455903269515e+01,2.360084744241189370e+01,2.441311123146740414e+01,2.523885892824792521e+01,2.607680962081059661e+01,2.778488797889960793e+01,2.915475947422650194e+01,2.952964612046680060e+01,3.001666203960726875e+01,3.088689042296100240e+01,3.176476034853718033e+01,3.224903099319419653e+01,3.176476034853718033e+01,3.088689042296100240e+01,3.176476034853718033e+01,3.088689042296100240e+01,3.138470965295043058e+01,3.138470965295043058e+01,3.138470965295043058e+01,3.052867504494749440e+01,3.023243291566194912e+01,2.059126028197400160e+01,2.059126028197400160e+01,2.163330765278393741e+01,2.163330765278393741e+01,2.163330765278393741e+01,2.220360331117451835e+01,2.220360331117451835e+01,2.220360331117451835e+01,2.202271554554523902e+01,2.202271554554523902e+01,2.126029162546929996e+01,1.984943324127920761e+01,1.843908891458577415e+01,1.769180601295413169e+01,1.627882059609970611e+01,1.421267040355189515e+01,1.280624847486569706e+01,1.063014581273464998e+01,1.000000000000000000e+01,7.211102550927978250e+00,5.830951894845300743e+00,2.828427124746190291e+00,0.000000000000000000e+00,2.236067977499789805e+00,4.472135954999579610e+00,7.810249675906653977e+00,8.760580505981934163e-01,8.685393952858895261e-01,9.380474917927134060e-01,8.884797719201485977e-01,9.179496956941223251e-01,9.357695914045828234e-01,9.600703624056879937e-01,9.827937232473290541e-01,1.004067109271390201e+00,1.042721878368537025e+00,1.030376826524312506e+00,1.076854957875315488e+00,1.047518004662921109e+00,1.063697822402559723e+00,1.078987150806198114e+00,1.051650212548373764e+00,1.078987150806198114e+00,1.063697822402559723e+00,1.078987150806198114e+00,1.063697822402559723e+00,1.035841253008800145e+00,1.035841253008800145e+00,1.035841253008800145e+00,1.019141344266349725e+00,9.736196687022190543e-01,1.063697822402559723e+00,1.063697822402559723e+00,9.827937232473290541e-01,9.827937232473290541e-01,9.827937232473290541e-01,9.453112865556675404e-01,9.453112865556675404e-01,9.453112865556675404e-01,8.818719385800352084e-01,8.818719385800352084e-01,8.519663271732720311e-01,8.567056281827385433e-01,8.621700546672264043e-01,8.253768505207382811e-01,8.288490587889790762e-01,8.850668158886103587e-01,8.960553845713439269e-01,8.519663271732720311e-01,9.272952180016121870e-01,9.827937232473290541e-01,1.030376826524312506e+00,7.853981633974482790e-01,nan,1.107148717794090409e+00,1.107148717794090409e+00,8.760580505981934163e-01,1.909477480000000000e+08,0.000000000000000000e+00,2.022000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,4.700000000000000000e+01,3.600000000000000000e+01,6.612760000000000000e+05
1.252996408614166768e+01,1.389244398944980396e+01,1.612451549659709826e+01,1.835755975068581947e+01,1.886796226411320632e+01,2.024845673131658685e+01,2.163330765278393741e+01,2.302172886644267535e+01,2.360084744241189370e+01,2.500000000000000000e+01,2.561249694973139412e+01,2.624880949681337583e+01,2.701851217221259205e+01,2.842534080710379030e+01,2.842534080710379030e+01,2.765863337187866122e+01,2.906888370749726747e+01,2.906888370749726747e+01,2.906888370749726747e+01,2.906888370749726747e+01,2.765863337187866122e+01,2.765863337187866122e+01,2.780287754891568852e+01,2.780287754891568852e+01,2.801785145224380003e+01,1.886796226411320632e+01,1.886796226411320632e+01,1.923538406167134340e+01,1.972308292331602075e+01,2.012461179749810825e+01,2.012461179749810825e+01,2.012461179749810825e+01,2.012461179749810825e+01,1.969771560359220786e+01,1.969771560359220786e+01,1.931320791582796659e+01,1.838477631085023489e+01,1.708800749063506075e+01,1.615549442140351033e+01,1.486606874731850603e+01,1.392838827718411920e+01,1.300000000000000000e+01,1.118033988749894903e+01,8.944271909999159220e+00,7.615773105863908654e+00,5.385164807134503739e+00,4.123105625617660586e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.605551275463989125e+00,5.830951894845300743e+00,-1.071449605114766612e+00,-1.042721878368537025e+00,-1.051650212548373764e+00,-1.058406866484158826e+00,-1.012197011451334117e+00,-9.964914966201948721e-01,-9.827937232473290541e-01,-9.707461133931430952e-01,-9.357695914045828234e-01,-9.272952180016121870e-01,-8.960553845713439269e-01,-8.663022625526789477e-01,-8.902751021276822385e-01,-8.850668158886103587e-01,-8.850668158886103587e-01,-8.621700546672264043e-01,-8.584387287005676992e-01,-8.584387287005676992e-01,-8.584387287005676992e-01,-8.584387287005676992e-01,-8.621700546672264043e-01,-8.621700546672264043e-01,-9.129077216126866290e-01,-9.129077216126866290e-01,-9.629943306809362058e-01,-1.012197011451334117e+00,-1.012197011451334117e+00,-1.083897094983627518e+00,-1.039072259536091059e+00,-1.107148717794090409e+00,-1.107148717794090409e+00,-1.107148717794090409e+00,-1.107148717794090409e+00,-1.152571997215667610e+00,-1.152571997215667610e+00,-1.199905037982234246e+00,-1.180189283097209829e+00,-1.212025656524324368e+00,-1.190289949682531656e+00,-1.227772386374193170e+00,-1.203622492976677449e+00,-1.176005207095135008e+00,-1.107148717794090409e+00,-1.107148717794090409e+00,-1.165904540509813181e+00,-1.190289949682531656e+00,-1.325817663668032553e+00,-1.570796326794896558e+00,-0.000000000000000000e+00,-9.827937232473290541e-01,-1.030376826524312506e+00,1.909780620000000000e+08,0.000000000000000000e+00,2.022000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,4.700000000000000000e+01,3.600000000000000000e+01,6.900830000000000000e+05
9.486832980505138124e+00,1.077032961426900748e+01,1.300000000000000000e+01,1.431782106327635340e+01,1.431782106327635340e+01,1.565247584249852864e+01,1.700000000000000000e+01,1.749285568453590045e+01,1.835755975068581947e+01,1.972308292331602075e+01,2.024845673131658685e+01,2.080865204668481283e+01,2.080865204668481283e+01,2.163330765278393741e+01,2.220360331117451835e+01,2.302172886644267535e+01,2.220360331117451835e+01,2.140093455903269515e+01,2.220360331117451835e+01,2.220360331117451835e+01,2.220360331117451835e+01,2.302172886644267535e+01,2.247220505424423109e+01,2.109502310972898798e+01,2.109502310972898798e+01,1.500000000000000000e+01,1.526433752247374720e+01,1.612451549659709826e+01,1.612451549659709826e+01,1.612451549659709826e+01,1.700000000000000000e+01,1.700000000000000000e+01,1.700000000000000000e+01,1.655294535724684835e+01,1.655294535724684835e+01,1.615549442140351033e+01,1.523154621172781731e+01,1.392838827718411920e+01,1.300000000000000000e+01,1.208304597359457233e+01,1.077032961426900748e+01,9.848857801796103928e+00,8.944271909999159220e+00,7.615773105863908654e+00,6.403124237432848531e+00,5.000000000000000000e+00,4.242640687119284770e+00,1.414213562373095145e+00,1.000000000000000000e+00,2.236067977499789805e+00,4.123105625617660586e+00,3.217505543966421855e-01,3.805063771123649019e-01,3.947911196997615502e-01,4.324077755705378334e-01,4.324077755705378334e-01,4.636476090008060935e-01,4.899573262537282869e-01,5.404195002705841633e-01,5.123894603107377321e-01,5.317240672588056105e-01,5.743048301747017970e-01,6.146629519221655791e-01,6.146629519221655791e-01,5.880026035475675039e-01,6.254850402392290176e-01,6.000502134017535738e-01,6.254850402392290176e-01,6.528466311007742329e-01,6.254850402392290176e-01,6.254850402392290176e-01,6.254850402392290176e-01,6.000502134017535738e-01,5.633162614919681177e-01,5.485494024505280786e-01,5.485494024505280786e-01,6.435011087932843710e-01,5.516549825285469444e-01,5.191461142465229051e-01,5.191461142465229051e-01,5.191461142465229051e-01,4.899573262537282869e-01,4.899573262537282869e-01,4.899573262537282869e-01,4.366271598135413323e-01,4.366271598135413323e-01,3.805063771123649019e-01,4.048917862850833771e-01,3.671738338182192196e-01,3.947911196997615502e-01,4.266274931268760895e-01,3.805063771123649019e-01,4.182243295792290594e-01,4.636476090008060935e-01,4.048917862850833771e-01,6.747409422235527421e-01,6.435011087932843710e-01,7.853981633974482790e-01,7.853981633974482790e-01,0.000000000000000000e+00,4.636476090008060935e-01,2.449786631268641435e-01,1.909978790000000000e+08,0.000000000000000000e+00,2.022000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,4.700000000000000000e+01,3.600000000000000000e+01,7.178240000000000000e+05
